ensembl_gene_id	ensembl_transcript_id
ENSG00000112081	ENST00000373715
ENSG00000013503	ENST00000228347
ENSG00000196821	ENST00000374023
ENSG00000165501	ENST00000298288
ENSG00000004478	ENST00000001008
ENSG00000255302	ENST00000530028
ENSG00000213741	ENST00000396020
ENSG00000187555	ENST00000344836
ENSG00000171497	ENST00000307720
ENSG00000124762	ENST00000448526
ENSG00000198056	ENST00000338193
ENSG00000159461	ENST00000290649
ENSG00000174851	ENST00000376901
ENSG00000107223	ENST00000224073
ENSG00000062582	ENST00000317534
ENSG00000111206	ENST00000359843
ENSG00000168036	ENST00000349496
ENSG00000039560	ENST00000428746
ENSG00000174903	ENST00000311481
ENSG00000168040	ENST00000301838
ENSG00000100938	ENST00000399440
ENSG00000129245	ENST00000250113
ENSG00000089597	ENST00000346178
ENSG00000163170	ENST00000327428
ENSG00000266472	ENST00000614145
ENSG00000041802	ENST00000265245
ENSG00000090686	ENST00000308271
ENSG00000133104	ENST00000438666
ENSG00000197724	ENST00000359246
ENSG00000048028	ENST00000003302
ENSG00000211460	ENST00000389682
ENSG00000097021	ENST00000377855
ENSG00000145495	ENST00000274140
ENSG00000167005	ENST00000300291
ENSG00000130770	ENST00000335514
ENSG00000087263	ENST00000566157
ENSG00000131711	ENST00000296755
ENSG00000180182	ENST00000324817
ENSG00000108953	ENST00000264335
ENSG00000162433	ENST00000545314
ENSG00000175467	ENST00000312397
ENSG00000164885	ENST00000485972
ENSG00000102226	ENST00000377107
ENSG00000179361	ENST00000346246
ENSG00000133318	ENST00000339997
ENSG00000164889	ENST00000413384
ENSG00000115317	ENST00000258080
ENSG00000099968	ENST00000317582
ENSG00000143314	ENST00000361531
ENSG00000156482	ENST00000287038
ENSG00000148908	ENST00000369103
ENSG00000145391	ENST00000274031
ENSG00000079785	ENST00000233084
ENSG00000113360	ENST00000511367
ENSG00000110107	ENST00000227524
ENSG00000102974	ENST00000264010
ENSG00000089818	ENST00000639955
ENSG00000134440	ENST00000256854
ENSG00000136068	ENST00000295956
ENSG00000143947	ENST00000402285
ENSG00000116830	ENST00000369466
ENSG00000072506	ENST00000168216
ENSG00000146858	ENST00000275766
ENSG00000151923	ENST00000369093
ENSG00000166233	ENST00000379887
ENSG00000124783	ENST00000244763
ENSG00000115307	ENST00000377526
ENSG00000167186	ENST00000321998
ENSG00000170275	ENST00000320954
ENSG00000163507	ENST00000295746
ENSG00000126088	ENST00000246337
ENSG00000100316	ENST00000216146
ENSG00000173705	ENST00000309558
ENSG00000166313	ENST00000311051
ENSG00000147130	ENST00000314425
ENSG00000124562	ENST00000244520
ENSG00000137818	ENST00000260379
ENSG00000085871	ENST00000265498
ENSG00000171159	ENST00000372994
ENSG00000030066	ENST00000378460
ENSG00000179094	ENST00000317276
ENSG00000148337	ENST00000372938
ENSG00000198498	ENST00000358572
ENSG00000039319	ENST00000338008
ENSG00000100591	ENST00000216479
ENSG00000113460	ENST00000336767
ENSG00000162368	ENST00000371873
ENSG00000145362	ENST00000357077
ENSG00000078140	ENST00000261427
ENSG00000136522	ENST00000476781
ENSG00000197102	ENST00000360184
ENSG00000136518	ENST00000429709
ENSG00000167193	ENST00000300574
ENSG00000198663	ENST00000355190
ENSG00000136731	ENST00000259253
ENSG00000175334	ENST00000445560
ENSG00000182831	ENST00000327827
ENSG00000141027	ENST00000268712
ENSG00000127314	ENST00000250559
ENSG00000110108	ENST00000227525
ENSG00000137168	ENST00000373699
ENSG00000137563	ENST00000260118
ENSG00000162063	ENST00000397066
ENSG00000138796	ENST00000309522
ENSG00000134452	ENST00000379999
ENSG00000169217	ENST00000305596
ENSG00000204822	ENST00000258105
ENSG00000130766	ENST00000253063
ENSG00000064995	ENST00000361288
ENSG00000174106	ENST00000308330
ENSG00000101882	ENST00000371410
ENSG00000205726	ENST00000381318
ENSG00000188522	ENST00000388995
ENSG00000149084	ENST00000278353
ENSG00000163931	ENST00000423525
ENSG00000151929	ENST00000369085
ENSG00000100612	ENST00000216500
ENSG00000031698	ENST00000234677
ENSG00000133028	ENST00000255390
ENSG00000105939	ENST00000242351
ENSG00000160124	ENST00000291458
ENSG00000100564	ENST00000216452
ENSG00000185963	ENST00000356884
ENSG00000110075	ENST00000393801
ENSG00000196262	ENST00000468812
ENSG00000075089	ENST00000188312
ENSG00000153130	ENST00000338517
ENSG00000176171	ENST00000368636
ENSG00000101457	ENST00000372622
ENSG00000133961	ENST00000555238
ENSG00000171858	ENST00000343986
ENSG00000112977	ENST00000230895
ENSG00000117360	ENST00000324862
ENSG00000135457	ENST00000257915
ENSG00000182944	ENST00000414183
ENSG00000175581	ENST00000310614
ENSG00000133612	ENST00000397238
ENSG00000082397	ENST00000341928
ENSG00000114209	ENST00000497056
ENSG00000185130	ENST00000377401
ENSG00000015475	ENST00000551952
ENSG00000185085	ENST00000330574
ENSG00000090060	ENST00000216277
ENSG00000102901	ENST00000562787
ENSG00000204922	ENST00000377953
ENSG00000278828	ENST00000369163
ENSG00000162194	ENST00000354588
ENSG00000124659	ENST00000372876
ENSG00000243725	ENST00000371281
ENSG00000064999	ENST00000360359
ENSG00000167315	ENST00000285093
ENSG00000116001	ENST00000433529
ENSG00000135720	ENST00000258198
ENSG00000178695	ENST00000377474
ENSG00000165494	ENST00000298281
ENSG00000090615	ENST00000204726
ENSG00000011295	ENST00000261647
ENSG00000140463	ENST00000268057
ENSG00000129235	ENST00000250101
ENSG00000183283	ENST00000549555
ENSG00000197153	ENST00000359303
ENSG00000276903	ENST00000613174
ENSG00000278677	ENST00000359611
ENSG00000275221	ENST00000618958
ENSG00000233822	ENST00000612898
ENSG00000166582	ENST00000299736
ENSG00000204138	ENST00000373839
ENSG00000174021	ENST00000370645
ENSG00000102898	ENST00000219169
ENSG00000162437	ENST00000371072
ENSG00000168286	ENST00000303596
ENSG00000151092	ENST00000280700
ENSG00000114978	ENST00000396049
ENSG00000149269	ENST00000356341
ENSG00000102265	ENST00000218388
ENSG00000162434	ENST00000342505
ENSG00000088930	ENST00000377191
ENSG00000117133	ENST00000370654
ENSG00000085224	ENST00000373344
ENSG00000111684	ENST00000261407
ENSG00000138600	ENST00000261854
ENSG00000169221	ENST00000409939
ENSG00000156110	ENST00000286621
ENSG00000017260	ENST00000507488
ENSG00000274641	ENST00000616182
ENSG00000135108	ENST00000330622
ENSG00000147044	ENST00000645566
ENSG00000116120	ENST00000281828
ENSG00000127191	ENST00000247668
ENSG00000020922	ENST00000323929
ENSG00000103091	ENST00000262144
ENSG00000121892	ENST00000303538
ENSG00000146701	ENST00000315758
ENSG00000111802	ENST00000378198
ENSG00000112851	ENST00000506030
ENSG00000125835	ENST00000438552
ENSG00000135018	ENST00000376395
ENSG00000134248	ENST00000256644
ENSG00000121775	ENST00000336294
ENSG00000177485	ENST00000326624
ENSG00000111328	ENST00000261692
ENSG00000174684	ENST00000311181
ENSG00000115839	ENST00000442034
ENSG00000175063	ENST00000356455
ENSG00000143612	ENST00000368521
ENSG00000143436	ENST00000368830
ENSG00000121774	ENST00000327300
ENSG00000118363	ENST00000263672
ENSG00000110955	ENST00000262030
ENSG00000182551	ENST00000327435
ENSG00000179335	ENST00000395066
ENSG00000103502	ENST00000219789
ENSG00000006327	ENST00000326577
ENSG00000153140	ENST00000283122
ENSG00000111666	ENST00000229266
ENSG00000078304	ENST00000328724
ENSG00000143569	ENST00000428931
ENSG00000163125	ENST00000369068
ENSG00000139180	ENST00000266544
ENSG00000180198	ENST00000373831
ENSG00000105968	ENST00000308153
ENSG00000179151	ENST00000315127
ENSG00000135047	ENST00000343150
ENSG00000198576	ENST00000356613
ENSG00000197771	ENST00000360003
ENSG00000166200	ENST00000299259
ENSG00000159147	ENST00000303071
ENSG00000081307	ENST00000356232
ENSG00000160200	ENST00000352178
ENSG00000124193	ENST00000244020
ENSG00000179387	ENST00000323570
ENSG00000172115	ENST00000305786
ENSG00000107651	ENST00000369075
ENSG00000114450	ENST00000232564
ENSG00000159140	ENST00000356577
ENSG00000198242	ENST00000422514
ENSG00000179010	ENST00000382581
ENSG00000123983	ENST00000392066
ENSG00000136521	ENST00000259037
ENSG00000197879	ENST00000648651
ENSG00000132541	ENST00000254878
ENSG00000213341	ENST00000370397
ENSG00000001497	ENST00000374811
ENSG00000110906	ENST00000228495
ENSG00000166025	ENST00000433060
ENSG00000108424	ENST00000290158
ENSG00000113810	ENST00000357388
ENSG00000120053	ENST00000370508
ENSG00000163156	ENST00000368905
ENSG00000197548	ENST00000354449
ENSG00000100596	ENST00000216484
ENSG00000102158	ENST00000358075
ENSG00000112304	ENST00000230048
ENSG00000158435	ENST00000289382
ENSG00000128699	ENST00000392350
ENSG00000148154	ENST00000374279
ENSG00000065526	ENST00000375759
ENSG00000154518	ENST00000392541
ENSG00000148303	ENST00000323345
ENSG00000159131	ENST00000381815
ENSG00000213699	ENST00000344420
ENSG00000228716	ENST00000439211
ENSG00000007376	ENST00000007264
ENSG00000120008	ENST00000263461
ENSG00000178999	ENST00000585124
ENSG00000164111	ENST00000296511
ENSG00000078808	ENST00000360001
ENSG00000104419	ENST00000323851
ENSG00000148498	ENST00000374789
ENSG00000166086	ENST00000299106
ENSG00000100281	ENST00000216106
ENSG00000046604	ENST00000261590
ENSG00000285292	ENST00000222388
ENSG00000196367	ENST00000359863
ENSG00000116062	ENST00000234420
ENSG00000176165	ENST00000313071
ENSG00000114125	ENST00000273480
ENSG00000111640	ENST00000229239
ENSG00000151503	ENST00000534548
ENSG00000171865	ENST00000315212
ENSG00000087302	ENST00000261700
ENSG00000165389	ENST00000298130
ENSG00000138795	ENST00000265165
ENSG00000007168	ENST00000397195
ENSG00000114520	ENST00000251775
ENSG00000254996	ENST00000532219
ENSG00000124486	ENST00000324545
ENSG00000087365	ENST00000322535
ENSG00000101361	ENST00000329276
ENSG00000065183	ENST00000349139
ENSG00000138081	ENST00000403359
ENSG00000102109	ENST00000218230
ENSG00000102805	ENST00000636183
ENSG00000139163	ENST00000266517
ENSG00000102580	ENST00000602402
ENSG00000129518	ENST00000250454
ENSG00000005812	ENST00000355619
ENSG00000124784	ENST00000379834
ENSG00000077147	ENST00000371142
ENSG00000133704	ENST00000256079
ENSG00000100284	ENST00000411850
ENSG00000106211	ENST00000248553
ENSG00000170027	ENST00000307630
ENSG00000102144	ENST00000373316
ENSG00000069849	ENST00000286371
ENSG00000148291	ENST00000371964
ENSG00000129515	ENST00000362031
ENSG00000112312	ENST00000356509
ENSG00000082213	ENST00000325366
ENSG00000143321	ENST00000357325
ENSG00000162688	ENST00000361915
ENSG00000188153	ENST00000361603
ENSG00000162493	ENST00000294489
ENSG00000119929	ENST00000370476
ENSG00000196419	ENST00000360079
ENSG00000145741	ENST00000380591
ENSG00000167257	ENST00000300650
ENSG00000164880	ENST00000404767
ENSG00000125991	ENST00000357394
ENSG00000269955	ENST00000541515
ENSG00000143294	ENST00000271526
ENSG00000014919	ENST00000016171
ENSG00000131263	ENST00000332687
ENSG00000163655	ENST00000496455
ENSG00000110958	ENST00000262033
ENSG00000101871	ENST00000380787
ENSG00000100603	ENST00000261531
ENSG00000140332	ENST00000558939
ENSG00000168495	ENST00000306433
ENSG00000100422	ENST00000216264
ENSG00000141034	ENST00000268719
ENSG00000119705	ENST00000557342
ENSG00000113048	ENST00000261413
ENSG00000177600	ENST00000321153
ENSG00000109881	ENST00000328697
ENSG00000123505	ENST00000368885
ENSG00000093009	ENST00000407835
ENSG00000178988	ENST00000320848
ENSG00000060491	ENST00000290291
ENSG00000186222	ENST00000320776
ENSG00000117984	ENST00000236671
ENSG00000083168	ENST00000265713
ENSG00000143252	ENST00000367975
ENSG00000052802	ENST00000261507
ENSG00000120733	ENST00000314358
ENSG00000172893	ENST00000355527
ENSG00000109445	ENST00000262990
ENSG00000178913	ENST00000313368
ENSG00000072042	ENST00000381346
ENSG00000178921	ENST00000314666
ENSG00000085449	ENST00000233055
ENSG00000143799	ENST00000366794
ENSG00000137409	ENST00000373616
ENSG00000081181	ENST00000261783
ENSG00000157851	ENST00000288699
ENSG00000108848	ENST00000505658
ENSG00000213853	ENST00000359543
ENSG00000197728	ENST00000356464
ENSG00000189079	ENST00000334344
ENSG00000112237	ENST00000520429
ENSG00000136807	ENST00000373264
ENSG00000126756	ENST00000335890
ENSG00000064419	ENST00000265388
ENSG00000160087	ENST00000400930
ENSG00000128311	ENST00000249042
ENSG00000128309	ENST00000429360
ENSG00000151135	ENST00000280756
ENSG00000169139	ENST00000523111
ENSG00000154734	ENST00000284984
ENSG00000084073	ENST00000372759
ENSG00000050820	ENST00000418647
ENSG00000067082	ENST00000497571
ENSG00000146414	ENST00000275233
ENSG00000083937	ENST00000263780
