Gene	Nuclear Fraction	Percentile
ENSG00000162510	0.882	86.2731
ENSG00000250305	0.882	86.2801
ENSG00000286482	0.882	86.2872
ENSG00000262155	0.882	86.2942
ENSG00000287431	0.882	86.3012
ENSG00000227698	0.882	86.3082
ENSG00000261775	0.882	86.3152
ENSG00000091513	0.882	86.3222
ENSG00000267222	0.882	86.3292
ENSG00000088053	0.882	86.3362
ENSG00000164972	0.882	86.3432
ENSG00000181690	0.882	86.3503
ENSG00000106038	0.882	86.3573
ENSG00000286194	0.882	86.3643
ENSG00000230185	0.882	86.3713
ENSG00000015568	0.882	86.3783
ENSG00000158023	0.882	86.3853
ENSG00000215241	0.882	86.3923
ENSG00000198046	0.883	86.3993
ENSG00000134982	0.883	86.4063
ENSG00000133246	0.883	86.4133
ENSG00000132199	0.883	86.4204
ENSG00000231074	0.883	86.4274
ENSG00000269900	0.883	86.4344
ENSG00000260361	0.883	86.4414
ENSG00000238197	0.884	86.4484
ENSG00000143630	0.884	86.4554
ENSG00000265800	0.884	86.4624
ENSG00000259349	0.884	86.4694
ENSG00000102886	0.884	86.4764
ENSG00000198466	0.884	86.4835
ENSG00000254911	0.884	86.4905
ENSG00000197124	0.884	86.4975
ENSG00000225783	0.884	86.5045
ENSG00000266903	0.885	86.5115
ENSG00000255346	0.885	86.5185
ENSG00000267270	0.885	86.5255
ENSG00000237248	0.885	86.5325
ENSG00000259469	0.885	86.5395
ENSG00000271011	0.885	86.5466
ENSG00000167103	0.885	86.5536
ENSG00000260852	0.885	86.5606
ENSG00000257702	0.885	86.5676
ENSG00000244607	0.885	86.5746
ENSG00000197283	0.886	86.5816
ENSG00000119547	0.886	86.5886
ENSG00000287553	0.886	86.5956
ENSG00000249437	0.886	86.6026
ENSG00000275527	0.886	86.6096
ENSG00000133858	0.886	86.6167
ENSG00000258017	0.886	86.6237
ENSG00000253865	0.886	86.6307
ENSG00000214827	0.886	86.6377
ENSG00000235194	0.886	86.6447
ENSG00000260917	0.886	86.6517
ENSG00000153157	0.886	86.6587
ENSG00000136895	0.886	86.6657
ENSG00000230002	0.886	86.6727
ENSG00000212694	0.886	86.6798
ENSG00000255310	0.886	86.6868
ENSG00000166450	0.887	86.6938
ENSG00000287562	0.887	86.7008
ENSG00000278224	0.887	86.7078
ENSG00000135740	0.887	86.7148
ENSG00000228065	0.887	86.7218
ENSG00000143669	0.887	86.7288
ENSG00000259275	0.887	86.7358
ENSG00000273576	0.888	86.7428
ENSG00000287737	0.888	86.7499
ENSG00000259780	0.888	86.7569
ENSG00000082293	0.888	86.7639
ENSG00000267980	0.888	86.7709
ENSG00000146221	0.888	86.7779
ENSG00000161996	0.889	86.7849
ENSG00000115556	0.889	86.7919
ENSG00000260743	0.889	86.7989
ENSG00000277425	0.889	86.8059
ENSG00000261187	0.889	86.813
ENSG00000215304	0.889	86.82
ENSG00000262728	0.889	86.827
ENSG00000157017	0.889	86.834
ENSG00000183134	0.889	86.841
ENSG00000229267	0.889	86.848
ENSG00000271978	0.889	86.855
ENSG00000164082	0.889	86.862
ENSG00000225180	0.889	86.869
ENSG00000261136	0.889	86.8761
ENSG00000281832	0.889	86.8831
ENSG00000214922	0.889	86.8901
ENSG00000246334	0.889	86.8971
ENSG00000247728	0.889	86.9041
ENSG00000287967	0.889	86.9111
ENSG00000231764	0.889	86.9181
ENSG00000167522	0.889	86.9251
ENSG00000255036	0.889	86.9321
ENSG00000106804	0.89	86.9391
ENSG00000177133	0.89	86.9462
ENSG00000182903	0.89	86.9532
ENSG00000132535	0.89	86.9602
ENSG00000185482	0.89	86.9672
ENSG00000126562	0.89	86.9742
ENSG00000214248	0.89	86.9812
ENSG00000272335	0.89	86.9882
ENSG00000261616	0.891	86.9952
ENSG00000270091	0.891	87.0022
ENSG00000261766	0.891	87.0093
ENSG00000108848	0.892	87.0163
ENSG00000250220	0.892	87.0233
ENSG00000179397	0.892	87.0303
ENSG00000269404	0.892	87.0373
ENSG00000118997	0.892	87.0443
ENSG00000168300	0.892	87.0513
ENSG00000275223	0.892	87.0583
ENSG00000234771	0.893	87.0653
ENSG00000203808	0.893	87.0723
ENSG00000272223	0.893	87.0794
ENSG00000203942	0.893	87.0864
ENSG00000278685	0.893	87.0934
ENSG00000180525	0.893	87.1004
ENSG00000124140	0.893	87.1074
ENSG00000245293	0.893	87.1144
ENSG00000214652	0.893	87.1214
ENSG00000270062	0.893	87.1284
ENSG00000158106	0.893	87.1354
ENSG00000068976	0.893	87.1425
ENSG00000225470	0.893	87.1495
ENSG00000132424	0.894	87.1565
ENSG00000263235	0.894	87.1635
ENSG00000165168	0.894	87.1705
ENSG00000107742	0.894	87.1775
ENSG00000187961	0.894	87.1845
ENSG00000168477	0.894	87.1915
ENSG00000205559	0.894	87.1985
ENSG00000164327	0.894	87.2056
ENSG00000130649	0.894	87.2126
ENSG00000188227	0.894	87.2196
ENSG00000206417	0.894	87.2266
ENSG00000263126	0.895	87.2336
ENSG00000260579	0.895	87.2406
ENSG00000272263	0.895	87.2476
ENSG00000248787	0.895	87.2546
ENSG00000272599	0.895	87.2616
ENSG00000236263	0.895	87.2686
ENSG00000230131	0.895	87.2757
ENSG00000262001	0.895	87.2827
ENSG00000267328	0.895	87.2897
ENSG00000279145	0.895	87.2967
ENSG00000272434	0.895	87.3037
ENSG00000160298	0.895	87.3107
ENSG00000270157	0.895	87.3177
ENSG00000118482	0.895	87.3247
ENSG00000233006	0.896	87.3317
ENSG00000146021	0.896	87.3388
ENSG00000179066	0.896	87.3458
ENSG00000163393	0.896	87.3528
ENSG00000242082	0.896	87.3598
ENSG00000213062	0.896	87.3668
ENSG00000186417	0.896	87.3738
ENSG00000186594	0.896	87.3808
ENSG00000236529	0.897	87.3878
ENSG00000281106	0.897	87.3948
ENSG00000235100	0.897	87.4019
ENSG00000275056	0.897	87.4089
ENSG00000115155	0.897	87.4159
ENSG00000275895	0.897	87.4229
ENSG00000198169	0.897	87.4299
ENSG00000260123	0.897	87.4369
ENSG00000140398	0.897	87.4439
ENSG00000272341	0.897	87.4509
ENSG00000275632	0.897	87.4579
ENSG00000172476	0.897	87.4649
ENSG00000075429	0.897	87.472
ENSG00000213047	0.897	87.479
ENSG00000182141	0.897	87.486
ENSG00000247809	0.897	87.493
ENSG00000287168	0.897	87.5
ENSG00000197385	0.897	87.507
ENSG00000235927	0.897	87.514
ENSG00000033122	0.897	87.521
ENSG00000008311	0.898	87.528
ENSG00000116819	0.898	87.5351
ENSG00000272438	0.898	87.5421
ENSG00000167371	0.898	87.5491
ENSG00000253731	0.898	87.5561
ENSG00000213398	0.898	87.5631
ENSG00000134627	0.898	87.5701
ENSG00000244151	0.898	87.5771
ENSG00000206262	0.898	87.5841
ENSG00000167232	0.899	87.5911
ENSG00000163283	0.899	87.5981
ENSG00000198556	0.899	87.6052
ENSG00000114933	0.899	87.6122
ENSG00000181392	0.899	87.6192
ENSG00000273142	0.899	87.6262
ENSG00000167280	0.899	87.6332
ENSG00000004838	0.899	87.6402
ENSG00000256223	0.899	87.6472
ENSG00000114698	0.9	87.6542
ENSG00000142303	0.9	87.6612
ENSG00000230366	0.9	87.6683
ENSG00000133640	0.9	87.6753
ENSG00000234215	0.9	87.6823
ENSG00000286342	0.9	87.6893
ENSG00000229587	0.9	87.6963
ENSG00000179761	0.9	87.7033
ENSG00000101222	0.9	87.7103
ENSG00000272630	0.9	87.7173
ENSG00000205740	0.9	87.7243
ENSG00000230289	0.9	87.7314
ENSG00000166159	0.9	87.7384
ENSG00000259366	0.9	87.7454
ENSG00000105131	0.9	87.7524
ENSG00000197808	0.9	87.7594
ENSG00000278784	0.9	87.7664
ENSG00000146247	0.901	87.7734
ENSG00000181097	0.901	87.7804
ENSG00000152527	0.901	87.7874
ENSG00000189367	0.901	87.7944
ENSG00000110723	0.901	87.8015
ENSG00000260293	0.901	87.8085
ENSG00000165115	0.901	87.8155
ENSG00000059915	0.901	87.8225
ENSG00000162461	0.902	87.8295
ENSG00000223546	0.902	87.8365
ENSG00000137070	0.902	87.8435
ENSG00000269514	0.902	87.8505
ENSG00000287263	0.902	87.8575
ENSG00000277566	0.902	87.8646
ENSG00000163660	0.903	87.8716
ENSG00000255062	0.903	87.8786
ENSG00000271862	0.903	87.8856
ENSG00000138115	0.903	87.8926
ENSG00000278090	0.903	87.8996
ENSG00000248015	0.903	87.9066
ENSG00000185829	0.903	87.9136
ENSG00000235530	0.904	87.9206
ENSG00000267871	0.904	87.9277
ENSG00000124177	0.904	87.9347
ENSG00000197044	0.904	87.9417
ENSG00000198754	0.904	87.9487
ENSG00000198625	0.904	87.9557
ENSG00000146587	0.905	87.9627
ENSG00000013441	0.905	87.9697
ENSG00000130518	0.905	87.9767
ENSG00000109832	0.905	87.9837
ENSG00000272894	0.905	87.9907
ENSG00000260698	0.905	87.9978
ENSG00000236548	0.905	88.0048
ENSG00000261595	0.905	88.0118
ENSG00000235774	0.905	88.0188
ENSG00000255389	0.905	88.0258
ENSG00000256433	0.905	88.0328
ENSG00000177234	0.905	88.0398
ENSG00000144045	0.905	88.0468
ENSG00000232907	0.905	88.0538
ENSG00000146453	0.905	88.0609
ENSG00000282965	0.905	88.0679
ENSG00000239636	0.905	88.0749
ENSG00000156427	0.905	88.0819
ENSG00000113494	0.905	88.0889
ENSG00000184381	0.905	88.0959
ENSG00000102908	0.905	88.1029
ENSG00000151835	0.905	88.1099
ENSG00000275437	0.905	88.1169
ENSG00000165810	0.905	88.1239
ENSG00000224934	0.906	88.131
ENSG00000120669	0.906	88.138
ENSG00000205710	0.906	88.145
ENSG00000164631	0.906	88.152
ENSG00000196597	0.906	88.159
ENSG00000149591	0.906	88.166
ENSG00000163406	0.906	88.173
ENSG00000254812	0.906	88.18
ENSG00000003987	0.906	88.187
ENSG00000180139	0.906	88.1941
ENSG00000170166	0.906	88.2011
ENSG00000204410	0.906	88.2081
ENSG00000276334	0.907	88.2151
ENSG00000285851	0.907	88.2221
ENSG00000008710	0.907	88.2291
ENSG00000238113	0.907	88.2361
ENSG00000160352	0.907	88.2431
ENSG00000243156	0.907	88.2501
ENSG00000131127	0.908	88.2572
ENSG00000092295	0.908	88.2642
ENSG00000198520	0.908	88.2712
ENSG00000256087	0.908	88.2782
ENSG00000176124	0.908	88.2852
ENSG00000213742	0.909	88.2922
ENSG00000224905	0.909	88.2992
ENSG00000243155	0.909	88.3062
ENSG00000250091	0.909	88.3132
ENSG00000215068	0.909	88.3202
ENSG00000118058	0.909	88.3273
ENSG00000271659	0.909	88.3343
ENSG00000262681	0.909	88.3413
ENSG00000267429	0.909	88.3483
ENSG00000245213	0.909	88.3553
ENSG00000267160	0.909	88.3623
ENSG00000259744	0.909	88.3693
ENSG00000271959	0.909	88.3763
ENSG00000170681	0.909	88.3833
ENSG00000233806	0.909	88.3904
ENSG00000258749	0.909	88.3974
ENSG00000232732	0.909	88.4044
ENSG00000198711	0.909	88.4114
ENSG00000187690	0.909	88.4184
ENSG00000174898	0.909	88.4254
ENSG00000254694	0.909	88.4324
ENSG00000172940	0.909	88.4394
ENSG00000260316	0.909	88.4464
ENSG00000197536	0.909	88.4534
ENSG00000260179	0.909	88.4605
ENSG00000184206	0.909	88.4675
ENSG00000261468	0.909	88.4745
ENSG00000246820	0.909	88.4815
ENSG00000283108	0.909	88.4885
ENSG00000103740	0.909	88.4955
ENSG00000270720	0.909	88.5025
ENSG00000236204	0.909	88.5095
ENSG00000288033	0.909	88.5165
ENSG00000230825	0.909	88.5236
ENSG00000261386	0.909	88.5306
ENSG00000227911	0.909	88.5376
ENSG00000164385	0.909	88.5446
ENSG00000267388	0.909	88.5516
ENSG00000258651	0.909	88.5586
ENSG00000004939	0.909	88.5656
ENSG00000255847	0.909	88.5726
ENSG00000262533	0.909	88.5796
ENSG00000272750	0.909	88.5867
ENSG00000278576	0.909	88.5937
ENSG00000069667	0.909	88.6007
ENSG00000105792	0.91	88.6077
ENSG00000173261	0.91	88.6147
ENSG00000197405	0.91	88.6217
ENSG00000085465	0.91	88.6287
ENSG00000197813	0.91	88.6357
ENSG00000275185	0.91	88.6427
ENSG00000273033	0.911	88.6497
ENSG00000203739	0.911	88.6568
ENSG00000250486	0.911	88.6638
ENSG00000230091	0.911	88.6708
ENSG00000203326	0.911	88.6778
ENSG00000100288	0.912	88.6848
ENSG00000017483	0.912	88.6918
ENSG00000010310	0.912	88.6988
ENSG00000172361	0.913	88.7058
ENSG00000272994	0.913	88.7128
ENSG00000186814	0.913	88.7199
ENSG00000265222	0.913	88.7269
ENSG00000185837	0.913	88.7339
ENSG00000269937	0.913	88.7409
ENSG00000197993	0.913	88.7479
ENSG00000274421	0.913	88.7549
ENSG00000180539	0.913	88.7619
ENSG00000276603	0.913	88.7689
ENSG00000066279	0.913	88.7759
ENSG00000256542	0.914	88.783
ENSG00000275807	0.914	88.79
ENSG00000232940	0.914	88.797
ENSG00000131480	0.914	88.804
ENSG00000144596	0.914	88.811
ENSG00000250410	0.914	88.818
ENSG00000161328	0.914	88.825
ENSG00000240211	0.914	88.832
ENSG00000109072	0.914	88.839
ENSG00000272905	0.914	88.846
ENSG00000188994	0.915	88.8531
ENSG00000183426	0.915	88.8601
ENSG00000172638	0.915	88.8671
ENSG00000088538	0.915	88.8741
ENSG00000232648	0.915	88.8811
ENSG00000261997	0.915	88.8881
ENSG00000271895	0.915	88.8951
ENSG00000275180	0.915	88.9021
ENSG00000069696	0.915	88.9091
ENSG00000284624	0.915	88.9162
ENSG00000142675	0.916	88.9232
ENSG00000142102	0.916	88.9302
ENSG00000261324	0.916	88.9372
ENSG00000117425	0.916	88.9442
ENSG00000278600	0.916	88.9512
ENSG00000113240	0.916	88.9582
ENSG00000104899	0.916	88.9652
ENSG00000117616	0.916	88.9722
ENSG00000259605	0.917	88.9792
ENSG00000225857	0.917	88.9863
ENSG00000267072	0.917	88.9933
ENSG00000237440	0.917	89.0003
ENSG00000281664	0.917	89.0073
ENSG00000232936	0.917	89.0143
ENSG00000180509	0.917	89.0213
ENSG00000234997	0.917	89.0283
ENSG00000259518	0.917	89.0353
ENSG00000256040	0.917	89.0423
ENSG00000154252	0.917	89.0494
ENSG00000176697	0.917	89.0564
ENSG00000287502	0.917	89.0634
ENSG00000181016	0.917	89.0704
ENSG00000275467	0.917	89.0774
ENSG00000171951	0.917	89.0844
ENSG00000253661	0.917	89.0914
ENSG00000224745	0.917	89.0984
ENSG00000271911	0.917	89.1054
ENSG00000248174	0.917	89.1125
ENSG00000229832	0.917	89.1195
ENSG00000271452	0.917	89.1265
ENSG00000273243	0.917	89.1335
ENSG00000237101	0.917	89.1405
ENSG00000280279	0.917	89.1475
ENSG00000266965	0.917	89.1545
ENSG00000286086	0.917	89.1615
ENSG00000229867	0.917	89.1685
ENSG00000258430	0.917	89.1755
ENSG00000247157	0.917	89.1826
ENSG00000231105	0.917	89.1896
ENSG00000197181	0.917	89.1966
ENSG00000231304	0.917	89.2036
ENSG00000256742	0.917	89.2106
ENSG00000203780	0.917	89.2176
ENSG00000234444	0.917	89.2246
ENSG00000281332	0.917	89.2316
ENSG00000232233	0.917	89.2386
ENSG00000284602	0.917	89.2457
ENSG00000269951	0.917	89.2527
ENSG00000196876	0.917	89.2597
ENSG00000177932	0.917	89.2667
ENSG00000105855	0.918	89.2737
ENSG00000265393	0.918	89.2807
ENSG00000268364	0.918	89.2877
ENSG00000277399	0.918	89.2947
ENSG00000244731	0.918	89.3017
ENSG00000269918	0.918	89.3087
ENSG00000264290	0.918	89.3158
ENSG00000276292	0.918	89.3228
ENSG00000273058	0.919	89.3298
ENSG00000234456	0.919	89.3368
ENSG00000275401	0.919	89.3438
ENSG00000197016	0.919	89.3508
ENSG00000257126	0.919	89.3578
ENSG00000261420	0.919	89.3648
ENSG00000143375	0.919	89.3718
ENSG00000237975	0.919	89.3789
ENSG00000235954	0.92	89.3859
ENSG00000101489	0.92	89.3929
ENSG00000284664	0.92	89.3999
ENSG00000272529	0.92	89.4069
ENSG00000248476	0.92	89.4139
ENSG00000136068	0.92	89.4209
ENSG00000162591	0.92	89.4279
ENSG00000236901	0.92	89.4349
ENSG00000204514	0.921	89.442
ENSG00000270580	0.921	89.449
ENSG00000234405	0.921	89.456
ENSG00000120051	0.921	89.463
ENSG00000226029	0.922	89.47
ENSG00000074966	0.922	89.477
ENSG00000205930	0.922	89.484
ENSG00000213963	0.922	89.491
ENSG00000106701	0.922	89.498
ENSG00000102890	0.923	89.505
ENSG00000144935	0.923	89.5121
ENSG00000273973	0.923	89.5191
ENSG00000180458	0.923	89.5261
ENSG00000120262	0.923	89.5331
ENSG00000225891	0.923	89.5401
ENSG00000255498	0.923	89.5471
ENSG00000261101	0.923	89.5541
ENSG00000261416	0.923	89.5611
ENSG00000221571	0.923	89.5681
ENSG00000248727	0.923	89.5752
ENSG00000257398	0.923	89.5822
ENSG00000285908	0.923	89.5892
ENSG00000283341	0.923	89.5962
ENSG00000258735	0.923	89.6032
ENSG00000140932	0.923	89.6102
ENSG00000259081	0.923	89.6172
ENSG00000215196	0.923	89.6242
ENSG00000248596	0.923	89.6312
ENSG00000269318	0.923	89.6383
ENSG00000285706	0.923	89.6453
ENSG00000266744	0.923	89.6523
ENSG00000162944	0.923	89.6593
ENSG00000277218	0.923	89.6663
ENSG00000257285	0.923	89.6733
ENSG00000260949	0.923	89.6803
ENSG00000222014	0.923	89.6873
ENSG00000272682	0.923	89.6943
ENSG00000177025	0.923	89.7013
ENSG00000277687	0.923	89.7084
ENSG00000267571	0.923	89.7154
ENSG00000150783	0.923	89.7224
ENSG00000271171	0.923	89.7294
ENSG00000140873	0.923	89.7364
ENSG00000116299	0.923	89.7434
ENSG00000266993	0.923	89.7504
ENSG00000277214	0.923	89.7574
ENSG00000175820	0.923	89.7644
ENSG00000186166	0.923	89.7715
ENSG00000176945	0.924	89.7785
ENSG00000163141	0.924	89.7855
ENSG00000170209	0.924	89.7925
ENSG00000288559	0.924	89.7995
ENSG00000227627	0.924	89.8065
ENSG00000271270	0.924	89.8135
ENSG00000116039	0.924	89.8205
ENSG00000224635	0.925	89.8275
ENSG00000269688	0.925	89.8345
ENSG00000246982	0.925	89.8416
ENSG00000178338	0.925	89.8486
ENSG00000167077	0.925	89.8556
ENSG00000229017	0.925	89.8626
ENSG00000268362	0.925	89.8696
ENSG00000258646	0.926	89.8766
ENSG00000270020	0.926	89.8836
ENSG00000281538	0.926	89.8906
ENSG00000256574	0.926	89.8976
ENSG00000198216	0.926	89.9047
ENSG00000197653	0.926	89.9117
ENSG00000224945	0.926	89.9187
ENSG00000284959	0.926	89.9257
ENSG00000099365	0.926	89.9327
ENSG00000233237	0.926	89.9397
ENSG00000128536	0.926	89.9467
ENSG00000155970	0.926	89.9537
ENSG00000185246	0.926	89.9607
ENSG00000283913	0.926	89.9678
ENSG00000180422	0.926	89.9748
ENSG00000173157	0.926	89.9818
ENSG00000091536	0.926	89.9888
ENSG00000276672	0.927	89.9958
ENSG00000183793	0.927	90.0028
ENSG00000226849	0.927	90.0098
ENSG00000260751	0.927	90.0168
ENSG00000158571	0.927	90.0238
ENSG00000188647	0.928	90.0308
ENSG00000196668	0.928	90.0379
ENSG00000185189	0.928	90.0449
ENSG00000280383	0.928	90.0519
ENSG00000159086	0.928	90.0589
ENSG00000250579	0.929	90.0659
ENSG00000274297	0.929	90.0729
ENSG00000184313	0.929	90.0799
ENSG00000260648	0.929	90.0869
ENSG00000224387	0.929	90.0939
ENSG00000248479	0.929	90.101
ENSG00000270171	0.929	90.108
ENSG00000153253	0.929	90.115
ENSG00000248228	0.929	90.122
ENSG00000286707	0.929	90.129
ENSG00000166268	0.929	90.136
ENSG00000273786	0.929	90.143
ENSG00000232164	0.929	90.15
ENSG00000287070	0.929	90.157
ENSG00000196335	0.929	90.164
ENSG00000275092	0.929	90.1711
ENSG00000260495	0.929	90.1781
ENSG00000273329	0.929	90.1851
ENSG00000198932	0.929	90.1921
ENSG00000077616	0.929	90.1991
ENSG00000267169	0.929	90.2061
ENSG00000258559	0.929	90.2131
ENSG00000177106	0.929	90.2201
ENSG00000228906	0.929	90.2271
ENSG00000231728	0.93	90.2342
ENSG00000229970	0.93	90.2412
ENSG00000162913	0.93	90.2482
ENSG00000138380	0.931	90.2552
ENSG00000276337	0.931	90.2622
ENSG00000169031	0.931	90.2692
ENSG00000102057	0.931	90.2762
ENSG00000253194	0.931	90.2832
ENSG00000230922	0.931	90.2902
ENSG00000176753	0.931	90.2973
ENSG00000261003	0.931	90.3043
ENSG00000123999	0.931	90.3113
ENSG00000249492	0.932	90.3183
ENSG00000262209	0.932	90.3253
ENSG00000223745	0.932	90.3323
ENSG00000185567	0.932	90.3393
ENSG00000231305	0.932	90.3463
ENSG00000266490	0.932	90.3533
ENSG00000187796	0.932	90.3603
ENSG00000261879	0.932	90.3674
ENSG00000261087	0.932	90.3744
ENSG00000144026	0.933	90.3814
ENSG00000176978	0.933	90.3884
ENSG00000023839	0.933	90.3954
ENSG00000276148	0.933	90.4024
ENSG00000243762	0.933	90.4094
ENSG00000255236	0.933	90.4164
ENSG00000265750	0.933	90.4234
ENSG00000234290	0.933	90.4305
ENSG00000229393	0.933	90.4375
ENSG00000273680	0.933	90.4445
ENSG00000276232	0.933	90.4515
ENSG00000260038	0.933	90.4585
ENSG00000275294	0.933	90.4655
ENSG00000272416	0.933	90.4725
ENSG00000183484	0.933	90.4795
ENSG00000274461	0.933	90.4865
ENSG00000274678	0.933	90.4936
ENSG00000261845	0.933	90.5006
ENSG00000261251	0.933	90.5076
ENSG00000280543	0.933	90.5146
ENSG00000251680	0.933	90.5216
ENSG00000283183	0.933	90.5286
ENSG00000251221	0.933	90.5356
ENSG00000255306	0.933	90.5426
ENSG00000267002	0.933	90.5496
ENSG00000225361	0.934	90.5566
ENSG00000243509	0.934	90.5637
ENSG00000270066	0.934	90.5707
ENSG00000182326	0.934	90.5777
ENSG00000269486	0.934	90.5847
ENSG00000250397	0.934	90.5917
ENSG00000261159	0.934	90.5987
ENSG00000245261	0.934	90.6057
ENSG00000119737	0.934	90.6127
ENSG00000262772	0.934	90.6197
ENSG00000269825	0.934	90.6268
ENSG00000120664	0.934	90.6338
ENSG00000180998	0.934	90.6408
ENSG00000203896	0.935	90.6478
ENSG00000196705	0.935	90.6548
ENSG00000239791	0.935	90.6618
ENSG00000143369	0.935	90.6688
ENSG00000213468	0.935	90.6758
ENSG00000176912	0.935	90.6828
ENSG00000135205	0.935	90.6898
ENSG00000162595	0.935	90.6969
ENSG00000197969	0.935	90.7039
ENSG00000254966	0.935	90.7109
ENSG00000226091	0.935	90.7179
ENSG00000164344	0.935	90.7249
ENSG00000183615	0.935	90.7319
ENSG00000128482	0.935	90.7389
ENSG00000269397	0.935	90.7459
ENSG00000076344	0.935	90.7529
ENSG00000259422	0.935	90.76
ENSG00000161509	0.936	90.767
ENSG00000229404	0.936	90.774
ENSG00000256538	0.936	90.781
ENSG00000237491	0.936	90.788
ENSG00000139549	0.936	90.795
ENSG00000259407	0.937	90.802
ENSG00000223764	0.937	90.809
ENSG00000226763	0.937	90.816
ENSG00000163701	0.938	90.8231
ENSG00000230082	0.938	90.8301
ENSG00000276505	0.938	90.8371
ENSG00000272100	0.938	90.8441
ENSG00000206344	0.938	90.8511
ENSG00000239389	0.938	90.8581
ENSG00000250490	0.938	90.8651
ENSG00000205041	0.938	90.8721
ENSG00000183423	0.938	90.8791
ENSG00000225092	0.938	90.8861
ENSG00000175003	0.938	90.8932
ENSG00000287646	0.938	90.9002
ENSG00000235875	0.938	90.9072
ENSG00000226648	0.938	90.9142
ENSG00000285702	0.938	90.9212
ENSG00000260907	0.938	90.9282
ENSG00000251450	0.938	90.9352
ENSG00000254554	0.938	90.9422
ENSG00000283982	0.938	90.9492
ENSG00000273216	0.938	90.9563
ENSG00000169330	0.938	90.9633
ENSG00000204681	0.938	90.9703
ENSG00000231880	0.938	90.9773
ENSG00000166866	0.938	90.9843
ENSG00000235245	0.938	90.9913
ENSG00000272589	0.938	90.9983
ENSG00000144802	0.938	91.0053
ENSG00000177990	0.939	91.0123
ENSG00000235897	0.939	91.0193
ENSG00000276007	0.939	91.0264
ENSG00000285399	0.939	91.0334
ENSG00000176919	0.939	91.0404
ENSG00000215022	0.939	91.0474
