annotation_KD_method	quartile	gene	log2foldchange
50_100_SMG_log2fold	Q1	ENSG00000057019	-0.48116401252017327
50_100_SMG_log2fold	Q1	ENSG00000173334	-0.4295180952694679
50_100_SMG_log2fold	Q1	ENSG00000006377	-0.9411843784242793
50_100_SMG_log2fold	Q1	ENSG00000119669	-0.388456285020618
50_100_SMG_log2fold	Q1	ENSG00000116761	2.608508837958389
50_100_SMG_log2fold	Q1	ENSG00000176890	-1.1705336340249413
50_100_SMG_log2fold	Q1	ENSG00000187140	-1.0132270817973101
50_100_SMG_log2fold	Q1	ENSG00000136783	-1.245147962774761
50_100_SMG_log2fold	Q1	ENSG00000173349	-1.245147962774761
50_100_SMG_log2fold	Q1	ENSG00000196636	-1.2749505337333573
50_100_SMG_log2fold	Q1	ENSG00000177954	-0.3895121355523103
50_100_SMG_log2fold	Q1	ENSG00000111669	-1.7322228204074395
50_100_SMG_log2fold	Q1	ENSG00000173281	-1.3606866171350207
50_100_SMG_log2fold	Q1	ENSG00000198081	-1.3606866171350207
50_100_SMG_log2fold	Q1	ENSG00000169299	-1.4316342403628621
50_100_SMG_log2fold	Q1	ENSG00000163644	-1.5794094842678439
50_100_SMG_log2fold	Q1	ENSG00000161057	-0.34792337570415766
50_100_SMG_log2fold	Q1	ENSG00000128040	1.043073649453937
50_100_SMG_log2fold	Q1	ENSG00000118855	-0.912686175341766
50_100_SMG_log2fold	Q1	ENSG00000147601	-0.5076006184742775
50_100_SMG_log2fold	Q1	ENSG00000197457	-2.128377843900246
50_100_SMG_log2fold	Q1	ENSG00000084092	-0.7465884586569133
50_100_SMG_log2fold	Q1	ENSG00000134152	-0.7066923115427736
50_100_SMG_log2fold	Q1	ENSG00000146757	0.4292623368389487
50_100_SMG_log2fold	Q1	ENSG00000175283	-0.8756597454194833
50_100_SMG_log2fold	Q1	ENSG00000117758	0.4626410184417809
50_100_SMG_log2fold	Q1	ENSG00000183864	-0.40042027087826787
50_100_SMG_log2fold	Q1	ENSG00000168303	-1.1792377909892742
50_100_SMG_log2fold	Q1	ENSG00000145247	1.066514316254019
50_100_SMG_log2fold	Q1	ENSG00000140350	-1.9813660907906427
50_100_SMG_log2fold	Q1	ENSG00000061794	-1.1487781493415226
50_100_SMG_log2fold	Q1	ENSG00000120162	-1.400880224889939
50_100_SMG_log2fold	Q1	ENSG00000139977	-0.39730570612686505
50_100_SMG_log2fold	Q1	ENSG00000132485	-1.7218987718471321
50_100_SMG_log2fold	Q1	ENSG00000128463	-0.784826210267533
50_100_SMG_log2fold	Q1	ENSG00000169860	-1.0399146603779124
50_100_SMG_log2fold	Q1	ENSG00000087448	0.12042748429312605
50_100_SMG_log2fold	Q1	ENSG00000152147	-2.09905121103275
50_100_SMG_log2fold	Q1	ENSG00000196116	0.7858289961011852
50_100_SMG_log2fold	Q1	ENSG00000112996	-0.5245714395423697
50_100_SMG_log2fold	Q1	ENSG00000187676	-0.5751228007168618
50_100_SMG_log2fold	Q1	ENSG00000250479	-0.935601194642986
50_100_SMG_log2fold	Q1	ENSG00000147586	-1.8785321030414304
50_100_SMG_log2fold	Q1	ENSG00000164695	1.1094994905491447
50_100_SMG_log2fold	Q1	ENSG00000170037	0.6358077519472088
50_100_SMG_log2fold	Q1	ENSG00000167842	-0.8908555705647329
50_100_SMG_log2fold	Q1	ENSG00000168906	-0.795071034186813
50_100_SMG_log2fold	Q1	ENSG00000187522	-2.2288358264911636
50_100_SMG_log2fold	Q1	ENSG00000005302	-1.4171551433105416
50_100_SMG_log2fold	Q1	ENSG00000180660	-1.418949014318099
50_100_SMG_log2fold	Q1	ENSG00000105849	-1.7955776116818272
50_100_SMG_log2fold	Q1	ENSG00000196715	-1.7955776116818272
50_100_SMG_log2fold	Q1	ENSG00000164022	-1.7955776116818272
50_100_SMG_log2fold	Q1	ENSG00000134198	0.017401372354209618
50_100_SMG_log2fold	Q1	ENSG00000137513	-0.6772225402281729
50_100_SMG_log2fold	Q1	ENSG00000164109	-1.6445749131096294
50_100_SMG_log2fold	Q1	ENSG00000176641	-1.1908313044621088
50_100_SMG_log2fold	Q1	ENSG00000152234	-0.11785309308721373
50_100_SMG_log2fold	Q1	ENSG00000143401	-1.8138803123190566
50_100_SMG_log2fold	Q1	ENSG00000150753	-0.7879454566312809
50_100_SMG_log2fold	Q1	ENSG00000145348	1.0445653733732738
50_100_SMG_log2fold	Q1	ENSG00000140307	-1.0074492583567531
50_100_SMG_log2fold	Q1	ENSG00000168615	0.49044758320428733
50_100_SMG_log2fold	Q1	ENSG00000115548	0.7699619533509126
50_100_SMG_log2fold	Q1	ENSG00000179750	3.2836288884520175
50_100_SMG_log2fold	Q1	ENSG00000107443	-0.7268812808522357
50_100_SMG_log2fold	Q1	ENSG00000164114	-0.23806543247638054
50_100_SMG_log2fold	Q1	ENSG00000124785	-1.6759021176738564
50_100_SMG_log2fold	Q1	ENSG00000138642	1.1580452074477972
50_100_SMG_log2fold	Q1	ENSG00000164930	1.1580452074477972
50_100_SMG_log2fold	Q1	ENSG00000138430	-1.781117653509772
50_100_SMG_log2fold	Q1	ENSG00000078124	0.8635823051960942
50_100_SMG_log2fold	Q1	ENSG00000175602	-1.3379122649301554
50_100_SMG_log2fold	Q1	ENSG00000133226	-0.11880379973342527
50_100_SMG_log2fold	Q1	ENSG00000141384	-0.2926343795126955
50_100_SMG_log2fold	Q1	ENSG00000127720	0.5619084335140182
50_100_SMG_log2fold	Q1	ENSG00000166206	-2.535024745282369
50_100_SMG_log2fold	Q1	ENSG00000139921	-1.5462925104075096
50_100_SMG_log2fold	Q1	ENSG00000100567	-0.9255137933384854
50_100_SMG_log2fold	Q1	ENSG00000155304	-1.7460633685348568
50_100_SMG_log2fold	Q1	ENSG00000150093	-2.403253960776663
50_100_SMG_log2fold	Q1	ENSG00000156136	-0.3543910537411551
50_100_SMG_log2fold	Q1	ENSG00000111678	-0.06663338963874656
50_100_SMG_log2fold	Q1	ENSG00000131966	-0.37138859625200527
50_100_SMG_log2fold	Q1	ENSG00000111142	-1.386642172130518
50_100_SMG_log2fold	Q1	ENSG00000182952	-0.2519612187769996
50_100_SMG_log2fold	Q1	ENSG00000146109	-0.6695100446927204
50_100_SMG_log2fold	Q1	ENSG00000116990	-0.7696742241999344
50_100_SMG_log2fold	Q1	ENSG00000113597	-0.7696742241999344
50_100_SMG_log2fold	Q1	ENSG00000090273	-1.0939283286028196
50_100_SMG_log2fold	Q1	ENSG00000170677	-0.704192469035579
50_100_SMG_log2fold	Q1	ENSG00000138385	-1.1421580752171308
50_100_SMG_log2fold	Q1	ENSG00000106049	-0.3615835908849351
50_100_SMG_log2fold	Q1	ENSG00000050130	-1.3533987831329466
50_100_SMG_log2fold	Q1	ENSG00000128524	-0.7269537025057634
50_100_SMG_log2fold	Q1	ENSG00000164117	0.5834302908113024
50_100_SMG_log2fold	Q1	ENSG00000168917	1.0756707664832215
50_100_SMG_log2fold	Q1	ENSG00000137714	-1.055429297475469
50_100_SMG_log2fold	Q1	ENSG00000136014	-0.5830261707026837
50_100_SMG_log2fold	Q1	ENSG00000138018	-0.4716473964320844
50_100_SMG_log2fold	Q1	ENSG00000126216	-0.5548055620048858
50_100_SMG_log2fold	Q1	ENSG00000142937	-0.7622371881077562
50_100_SMG_log2fold	Q1	ENSG00000011201	-1.265425254226202
50_100_SMG_log2fold	Q1	ENSG00000118894	-1.265425254226202
50_100_SMG_log2fold	Q1	ENSG00000136810	-1.5463959180955051
50_100_SMG_log2fold	Q1	ENSG00000182220	-1.779291468188139
50_100_SMG_log2fold	Q1	ENSG00000138646	0.5543142950075246
50_100_SMG_log2fold	Q1	ENSG00000182512	-1.2898275339934941
50_100_SMG_log2fold	Q1	ENSG00000115464	0.451001954004699
50_100_SMG_log2fold	Q1	ENSG00000148572	-0.09334019048750682
50_100_SMG_log2fold	Q1	ENSG00000167325	-0.8746352393445217
50_100_SMG_log2fold	Q1	ENSG00000120697	0.32904677262059284
50_100_SMG_log2fold	Q1	ENSG00000120699	-1.8462665009024235
50_100_SMG_log2fold	Q1	ENSG00000137309	-0.7855657033011247
50_100_SMG_log2fold	Q1	ENSG00000153814	-1.3619080322788013
50_100_SMG_log2fold	Q1	ENSG00000159873	-0.6894542116523994
50_100_SMG_log2fold	Q1	ENSG00000079616	-0.7580655734060774
50_100_SMG_log2fold	Q1	ENSG00000144566	0.6444546494847121
50_100_SMG_log2fold	Q1	ENSG00000164934	-0.7884993354621243
50_100_SMG_log2fold	Q1	ENSG00000125459	-1.428513786398665
50_100_SMG_log2fold	Q1	ENSG00000132109	-0.054702651661566445
50_100_SMG_log2fold	Q1	ENSG00000173376	-2.887113211998312
50_100_SMG_log2fold	Q1	ENSG00000147677	-1.0994120053330687
50_100_SMG_log2fold	Q1	ENSG00000242574	-1.0994120053330687
50_100_SMG_log2fold	Q1	ENSG00000005448	-2.385700829025073
50_100_SMG_log2fold	Q1	ENSG00000134138	-0.8208783304245891
50_100_SMG_log2fold	Q1	ENSG00000079739	-0.771498636145532
50_100_SMG_log2fold	Q1	ENSG00000139146	-0.8243430202690653
50_100_SMG_log2fold	Q1	ENSG00000137876	-0.5756294218291919
50_100_SMG_log2fold	Q1	ENSG00000158156	0.23515306079952156
